algorith, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
phc,res/networks/child,child.xbif50002_,6,15,29,6,-0.5624774710064931,-63749.42997024144,0.7,6.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,8,15,2,10,-0.7445587375049285,-63966.80658907858,1.3,16.0,10.0,5,3
pges,res/networks/child,child.xbif50002_,8,15,2,9,-0.6732269963328793,-64217.99292708683,1.3,16.0,10.0,6,2
phc,res/networks/child,child.xbif50002_,8,15,2,10,-0.6871217845032686,-63736.904462128805,1.3,18.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,8,15,3,11,-0.6228452373964917,-64799.46037467938,1.3,16.0,10.0,5,4
pges,res/networks/child,child.xbif50002_,8,15,3,8,-0.47113640528596507,-64888.817823646015,0.8,8.0,8.0,6,3
phc,res/networks/child,child.xbif50002_,8,15,3,9,-0.7096751776099008,-63902.70832154104,1.2,14.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,8,15,5,9,-0.6350611559818722,-64595.28065948077,1.1,12.0,10.0,3,6
pges,res/networks/child,child.xbif50002_,8,15,5,4,-0.6209770330469977,-63979.943324864806,0.5,4.0,6.0,5,4
phc,res/networks/child,child.xbif50002_,8,15,5,9,-0.6350611559818722,-64595.28065948077,1.1,12.0,10.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,8,15,7,4,-0.7655616829809855,-63055.781978582425,0.4,2.0,6.0,5,2
pges,res/networks/child,child.xbif50002_,8,15,7,9,-0.7168788140069471,-63819.903825507776,1.1,6.0,16.0,7,2
phc,res/networks/child,child.xbif50002_,8,15,7,5,-0.7047999181297457,-63172.56982408443,0.6,6.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,8,15,11,8,-0.7601544864426012,-64782.39194245458,0.9,10.0,8.0,9,4
pges,res/networks/child,child.xbif50002_,8,15,11,4,-0.6667293748659712,-64624.80363217674,0.4,2.0,6.0,6,2
phc,res/networks/child,child.xbif50002_,8,15,11,5,-0.6100112967144409,-63822.89158302208,0.7,8.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,8,15,13,7,-0.6436517892518613,-64058.33818720499,0.9,10.0,8.0,6,2
pges,res/networks/child,child.xbif50002_,8,15,13,10,-0.5900840575272648,-64222.506546838544,1.3,14.0,12.0,8,3
phc,res/networks/child,child.xbif50002_,8,15,13,3,-0.6708549156557533,-63076.65025328862,0.4,4.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,8,15,17,4,-0.738604279254295,-63400.11572843826,0.6,8.0,4.0,4,4
pges,res/networks/child,child.xbif50002_,8,15,17,9,-0.6770873211761254,-64153.278933540685,1.1,10.0,12.0,7,2
phc,res/networks/child,child.xbif50002_,8,15,17,4,-0.738604279254295,-63400.11572843826,0.6,8.0,4.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,8,15,19,5,-0.6973370115061368,-63917.52118289095,0.7,8.0,6.0,6,1
pges,res/networks/child,child.xbif50002_,8,15,19,8,-0.6209928830595473,-65147.838248308806,0.9,12.0,6.0,6,2
phc,res/networks/child,child.xbif50002_,8,15,19,5,-0.7068524615880991,-64204.50778803338,0.8,10.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50002_,8,15,23,14,-0.6052137378984785,-64944.08843733748,1.6,22.0,10.0,7,2
pges,res/networks/child,child.xbif50002_,8,15,23,6,-0.6086828173309684,-63012.02566206407,0.6,2.0,10.0,7,4
phc,res/networks/child,child.xbif50002_,8,15,23,2,-0.7145838735910088,-63200.28152460004,0.2,0.0,4.0,4,0
pfhcbes,res/networks/child,child.xbif50002_,8,15,29,13,-0.6607817200217398,-65443.018759198894,1.4,16.0,12.0,5,2
pges,res/networks/child,child.xbif50002_,8,15,29,7,-0.6825498767902991,-63802.60404185015,0.8,4.0,12.0,5,3
phc,res/networks/child,child.xbif50002_,8,15,29,5,-0.6392659800024558,-63262.30748515601,0.6,6.0,6.0,3,0
ges,res/networks/child,child.xbif50003_,0,5,-1,25,-0.7351506057572956,-74302.02082175096,2.6,0.0,52.0,0,0
hc,res/networks/child,child.xbif50003_,1,5,-1,8,-0.6163655601807232,-63844.2450120987,1.1,14.0,8.0,7,0
pfhcbes,res/networks/child,child.xbif50003_,1,5,2,3,-0.6829393212226714,-63087.431996882166,0.3,0.0,6.0,6,0
pges,res/networks/child,child.xbif50003_,1,5,2,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,8,0
phc,res/networks/child,child.xbif50003_,1,5,2,3,-0.6829393212226714,-63087.431996882166,0.3,0.0,6.0,6,0
pfhcbes,res/networks/child,child.xbif50003_,1,5,3,10,-0.6405110195545703,-63642.50265797315,1.4,20.0,8.0,7,0
pges,res/networks/child,child.xbif50003_,1,5,3,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,8,0
phc,res/networks/child,child.xbif50003_,1,5,3,10,-0.6405110195545703,-63642.50265797315,1.4,20.0,8.0,7,0
pfhcbes,res/networks/child,child.xbif50003_,1,5,5,4,-0.5516735242230701,-63695.03898467972,0.5,4.0,6.0,6,0
pges,res/networks/child,child.xbif50003_,1,5,5,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,8,0
phc,res/networks/child,child.xbif50003_,1,5,5,4,-0.5516735242230701,-63695.03898467972,0.5,4.0,6.0,6,0
pfhcbes,res/networks/child,child.xbif50003_,1,5,7,6,-0.6615986372100936,-63182.92582807078,0.7,6.0,8.0,6,0
pges,res/networks/child,child.xbif50003_,1,5,7,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,8,0
phc,res/networks/child,child.xbif50003_,1,5,7,6,-0.6615986372100936,-63182.92582807078,0.7,6.0,8.0,6,0
pfhcbes,res/networks/child,child.xbif50003_,1,5,11,6,-0.6189259899290639,-63835.52251455601,0.9,12.0,6.0,7,0
pges,res/networks/child,child.xbif50003_,1,5,11,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,8,0
phc,res/networks/child,child.xbif50003_,1,5,11,6,-0.6189259899290639,-63835.52251455601,0.9,12.0,6.0,7,0
pfhcbes,res/networks/child,child.xbif50003_,1,5,13,5,-0.6104564119487248,-63659.54289609651,0.6,4.0,8.0,6,0
pges,res/networks/child,child.xbif50003_,1,5,13,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,8,0
phc,res/networks/child,child.xbif50003_,1,5,13,5,-0.6104564119487248,-63659.54289609651,0.6,4.0,8.0,6,0
pfhcbes,res/networks/child,child.xbif50003_,1,5,17,7,-0.6241395271990545,-63790.53281586833,0.9,10.0,8.0,7,0
pges,res/networks/child,child.xbif50003_,1,5,17,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,8,0
phc,res/networks/child,child.xbif50003_,1,5,17,7,-0.6241395271990545,-63790.53281586833,0.9,10.0,8.0,7,0
pfhcbes,res/networks/child,child.xbif50003_,1,5,19,4,-0.6774018903769273,-63141.14419311253,0.5,4.0,6.0,6,0
pges,res/networks/child,child.xbif50003_,1,5,19,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,8,0
phc,res/networks/child,child.xbif50003_,1,5,19,4,-0.6774018903769273,-63141.14419311253,0.5,4.0,6.0,6,0
pfhcbes,res/networks/child,child.xbif50003_,1,5,23,3,-0.6865775237244789,-63087.431996882166,0.3,0.0,6.0,6,0
pges,res/networks/child,child.xbif50003_,1,5,23,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,8,0
phc,res/networks/child,child.xbif50003_,1,5,23,3,-0.6865775237244789,-63087.431996882166,0.3,0.0,6.0,6,0
pfhcbes,res/networks/child,child.xbif50003_,1,5,29,7,-0.655021875837331,-63547.00882678455,1.0,14.0,6.0,7,0
pges,res/networks/child,child.xbif50003_,1,5,29,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,8,0
phc,res/networks/child,child.xbif50003_,1,5,29,7,-0.655021875837331,-63547.00882678455,1.0,14.0,6.0,7,0
pfhcbes,res/networks/child,child.xbif50003_,2,5,2,10,-0.6409152929814235,-64308.80520873762,1.1,10.0,12.0,5,0
pges,res/networks/child,child.xbif50003_,2,5,2,6,-0.6018082730216536,-63143.13077562771,0.7,4.0,10.0,5,0
phc,res/networks/child,child.xbif50003_,2,5,2,15,-0.5715448167677829,-64442.0001583779,1.8,18.0,18.0,5,0
pfhcbes,res/networks/child,child.xbif50003_,2,5,3,7,-0.5820163501620591,-63322.89864272134,1.0,10.0,10.0,6,0
pges,res/networks/child,child.xbif50003_,2,5,3,3,-0.67274875692379,-62869.948183378954,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50003_,2,5,3,7,-0.6376230530804456,-63322.89864272134,1.0,10.0,10.0,5,0
pfhcbes,res/networks/child,child.xbif50003_,2,5,5,6,-0.6695696500335133,-64046.563077798775,0.8,8.0,8.0,6,0
pges,res/networks/child,child.xbif50003_,2,5,5,5,-0.5930831942869782,-62930.07767595495,0.5,2.0,8.0,6,0
phc,res/networks/child,child.xbif50003_,2,5,5,6,-0.6695696500335133,-64046.563077798775,0.8,8.0,8.0,5,0
pfhcbes,res/networks/child,child.xbif50003_,2,5,7,11,-0.6586872789549156,-64057.790365893576,1.6,22.0,10.0,5,0
pges,res/networks/child,child.xbif50003_,2,5,7,3,-0.6488936498737038,-62869.94818337896,0.3,0.0,6.0,7,0
phc,res/networks/child,child.xbif50003_,2,5,7,11,-0.6586872789549156,-64057.790365893576,1.6,22.0,10.0,5,0
pfhcbes,res/networks/child,child.xbif50003_,2,5,11,9,-0.7013123877240657,-63270.360159938245,1.3,18.0,8.0,6,0
pges,res/networks/child,child.xbif50003_,2,5,11,5,-0.7475978257841223,-62930.07767595495,0.5,2.0,8.0,5,0
phc,res/networks/child,child.xbif50003_,2,5,11,9,-0.5983952313170416,-63270.36015993824,1.3,18.0,8.0,5,0
pfhcbes,res/networks/child,child.xbif50003_,2,5,13,10,-0.7080918672971019,-64621.45059933661,1.3,14.0,12.0,6,0
pges,res/networks/child,child.xbif50003_,2,5,13,3,-0.7074641157862469,-62869.948183378954,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50003_,2,5,13,10,-0.5800047393495356,-64621.45059933661,1.3,14.0,12.0,5,0
pfhcbes,res/networks/child,child.xbif50003_,2,5,17,14,-0.7283686501375478,-64716.61427665086,1.9,26.0,12.0,5,0
pges,res/networks/child,child.xbif50003_,2,5,17,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,7,0
phc,res/networks/child,child.xbif50003_,2,5,17,14,-0.7283686501375478,-64716.61427665086,1.9,26.0,12.0,5,0
pfhcbes,res/networks/child,child.xbif50003_,2,5,19,10,-0.5665981674387197,-64015.04619009557,1.3,14.0,12.0,6,0
pges,res/networks/child,child.xbif50003_,2,5,19,5,-0.6037868170958423,-62930.07767595495,0.5,2.0,8.0,7,0
phc,res/networks/child,child.xbif50003_,2,5,19,11,-0.5809149038004419,-64101.817523741505,1.5,18.0,12.0,5,0
pfhcbes,res/networks/child,child.xbif50003_,2,5,23,7,-0.7324949123833329,-63247.399867635104,1.0,10.0,10.0,6,0
pges,res/networks/child,child.xbif50003_,2,5,23,5,-0.6699326994294929,-63623.37669843454,0.5,2.0,8.0,6,0
phc,res/networks/child,child.xbif50003_,2,5,23,5,-0.7102986560950981,-63227.91552675846,0.7,8.0,6.0,6,0
pfhcbes,res/networks/child,child.xbif50003_,2,5,29,9,-0.6664992123726325,-63485.67946667924,1.3,18.0,8.0,6,0
pges,res/networks/child,child.xbif50003_,2,5,29,5,-0.67324249057808,-62930.07767595494,0.5,2.0,8.0,7,0
phc,res/networks/child,child.xbif50003_,2,5,29,9,-0.6664992123726325,-63485.67946667924,1.3,18.0,8.0,6,0
pfhcbes,res/networks/child,child.xbif50003_,4,5,2,4,-0.6077716445920783,-63454.16638294458,0.5,4.0,6.0,5,0
pges,res/networks/child,child.xbif50003_,4,5,2,5,-0.6474263658647563,-63884.29296906661,0.6,4.0,8.0,6,0
phc,res/networks/child,child.xbif50003_,4,5,2,4,-0.6077716445920783,-63454.16638294458,0.5,4.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,4,5,3,8,-0.6046565317613172,-63294.777426037195,1.1,14.0,8.0,5,0
pges,res/networks/child,child.xbif50003_,4,5,3,8,-0.6336294160236275,-63057.576740534176,0.9,6.0,12.0,6,0
phc,res/networks/child,child.xbif50003_,4,5,3,7,-0.6878004241817669,-63088.43142019156,0.8,8.0,8.0,5,0
pfhcbes,res/networks/child,child.xbif50003_,4,5,5,8,-0.6412013483399281,-63553.42612313017,1.0,12.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,4,5,5,6,-0.6261168196320683,-62924.796862868236,0.8,6.0,10.0,6,0
phc,res/networks/child,child.xbif50003_,4,5,5,8,-0.6418126159618704,-63731.806410598176,0.9,10.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,4,5,7,6,-0.6350182139524674,-63713.25509232687,0.8,8.0,8.0,5,0
pges,res/networks/child,child.xbif50003_,4,5,7,4,-0.6572146785441568,-63141.14419311253,0.5,4.0,6.0,5,0
phc,res/networks/child,child.xbif50003_,4,5,7,6,-0.6350182139524674,-63713.25509232687,0.8,8.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,4,5,11,7,-0.6138558510849298,-63679.02723697316,0.9,6.0,12.0,4,0
pges,res/networks/child,child.xbif50003_,4,5,11,7,-0.6031291538250895,-63683.50619101053,0.7,4.0,10.0,6,0
phc,res/networks/child,child.xbif50003_,4,5,11,7,-0.6138558510849298,-63679.02723697316,0.9,6.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,4,5,13,9,-0.6294549926419439,-63834.93928400887,1.1,10.0,12.0,5,0
pges,res/networks/child,child.xbif50003_,4,5,13,8,-0.6704924830774648,-63939.792900372864,1.0,10.0,10.0,5,0
phc,res/networks/child,child.xbif50003_,4,5,13,9,-0.7568576614703536,-63834.93928400887,1.1,10.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,4,5,17,5,-0.6380093046630291,-63304.70691951652,0.7,8.0,6.0,4,0
pges,res/networks/child,child.xbif50003_,4,5,17,10,-0.5818901622958205,-64381.48639897723,1.5,20.0,10.0,5,0
phc,res/networks/child,child.xbif50003_,4,5,17,5,-0.6380093046630291,-63304.70691951652,0.7,8.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,4,5,19,8,-0.6733131102725414,-64006.80345674803,1.0,10.0,10.0,5,0
pges,res/networks/child,child.xbif50003_,4,5,19,4,-0.6319727828145512,-63217.93558587059,0.5,4.0,6.0,7,0
phc,res/networks/child,child.xbif50003_,4,5,19,7,-0.5797076478729415,-64319.05170520418,1.0,12.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,4,5,23,8,-0.5735145374190136,-64286.32098020991,1.1,14.0,8.0,5,0
pges,res/networks/child,child.xbif50003_,4,5,23,5,-0.650790435413706,-63053.60543720923,0.6,6.0,6.0,6,0
phc,res/networks/child,child.xbif50003_,4,5,23,8,-0.5735145374190136,-64286.32098020991,1.1,14.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,4,5,29,5,-0.5813409873116689,-62889.43252425561,0.6,2.0,10.0,7,0
pges,res/networks/child,child.xbif50003_,4,5,29,7,-0.6853071526843483,-63205.870649136676,0.7,6.0,8.0,6,0
phc,res/networks/child,child.xbif50003_,4,5,29,10,-0.7191419967173582,-63507.58945415817,1.4,14.0,14.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,6,5,2,8,-0.7182399967459067,-64062.201837627705,1.3,18.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,6,5,2,8,-0.6032406995854015,-63664.18403873069,0.8,6.0,10.0,4,0
phc,res/networks/child,child.xbif50003_,6,5,2,8,-0.7182399967459067,-64062.201837627705,1.3,18.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,6,5,3,10,-0.7505540904622257,-64172.37624933149,1.3,16.0,10.0,4,0
pges,res/networks/child,child.xbif50003_,6,5,3,6,-0.6926493304139599,-64232.280371558256,0.9,10.0,8.0,8,0
phc,res/networks/child,child.xbif50003_,6,5,3,10,-0.7505540904622257,-64172.37624933149,1.3,16.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,6,5,5,12,-0.7282754896863719,-64468.09857486175,1.4,18.0,10.0,4,0
pges,res/networks/child,child.xbif50003_,6,5,5,3,-0.6561305034584682,-62869.948183378954,0.3,0.0,6.0,7,0
phc,res/networks/child,child.xbif50003_,6,5,5,8,-0.6534285816556936,-64318.89254744277,0.8,8.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,6,5,7,6,-0.6289365918755502,-63713.25509232687,0.8,8.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,6,5,7,7,-0.6492584326895728,-63936.77164919956,0.8,4.0,12.0,5,0
phc,res/networks/child,child.xbif50003_,6,5,7,6,-0.6289365918755502,-63713.25509232687,0.8,8.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,6,5,11,7,-0.5959252686020816,-63205.870649136676,0.7,6.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,6,5,11,3,-0.6484531872698388,-63087.431996882166,0.3,0.0,6.0,7,0
phc,res/networks/child,child.xbif50003_,6,5,11,4,-0.5763501843609415,-63141.14419311253,0.5,4.0,6.0,5,0
pfhcbes,res/networks/child,child.xbif50003_,6,5,13,5,-0.7151009311313122,-63659.542896096515,0.6,4.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,6,5,13,3,-0.7753826563063642,-62869.94818337895,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50003_,6,5,13,5,-0.7151009311313122,-63659.542896096515,0.6,4.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,6,5,17,7,-0.7096772823765235,-64076.8824181429,0.9,10.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,6,5,17,7,-0.5815528512520556,-63936.77164919957,0.8,4.0,12.0,5,0
phc,res/networks/child,child.xbif50003_,6,5,17,7,-0.7096772823765235,-64076.8824181429,0.9,10.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,6,5,19,4,-0.5765641693567913,-63454.16638294458,0.5,4.0,6.0,4,0
pges,res/networks/child,child.xbif50003_,6,5,19,6,-0.570630886647977,-63143.34842769636,0.7,6.0,8.0,7,0
phc,res/networks/child,child.xbif50003_,6,5,19,4,-0.6917279398269097,-63454.16638294458,0.5,4.0,6.0,3,0
pfhcbes,res/networks/child,child.xbif50003_,6,5,23,6,-0.5713212557633238,-63604.05454615469,0.6,4.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,6,5,23,6,-0.6466800792986822,-63451.10530559739,0.6,0.0,12.0,4,0
phc,res/networks/child,child.xbif50003_,6,5,23,6,-0.7071544163998031,-63493.29663055417,0.8,10.0,6.0,5,0
pfhcbes,res/networks/child,child.xbif50003_,6,5,29,10,-0.6638617215322047,-64125.228302338815,1.3,16.0,10.0,4,0
pges,res/networks/child,child.xbif50003_,6,5,29,3,-0.6003221116468097,-62869.94818337896,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50003_,6,5,29,10,-0.6605879819529791,-64141.96782843628,1.3,14.0,12.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,8,5,2,3,-0.7824165396704149,-62869.948183378954,0.3,0.0,6.0,3,0
pges,res/networks/child,child.xbif50003_,8,5,2,5,-0.7197749514249445,-63623.37669843454,0.5,2.0,8.0,4,0
phc,res/networks/child,child.xbif50003_,8,5,2,3,-0.7313454282510676,-62869.94818337895,0.3,0.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,8,5,3,9,-0.6565309793303478,-64066.55813390117,1.2,14.0,10.0,4,0
pges,res/networks/child,child.xbif50003_,8,5,3,5,-0.6868275091722023,-63007.53474741024,0.5,2.0,8.0,5,0
phc,res/networks/child,child.xbif50003_,8,5,3,9,-0.6432159976390812,-63805.641863269084,1.1,12.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,8,5,5,6,-0.6845500522940939,-62965.44201456757,0.7,6.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,8,5,5,5,-0.6733365026987486,-62922.4268635119,0.5,0.0,10.0,6,0
phc,res/networks/child,child.xbif50003_,8,5,5,6,-0.6845500522940939,-62965.44201456757,0.7,6.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,8,5,7,8,-0.7639406052792589,-64300.188285233926,1.0,12.0,8.0,3,0
pges,res/networks/child,child.xbif50003_,8,5,7,10,-0.5361459538262716,-64216.21835757218,1.1,10.0,12.0,5,0
phc,res/networks/child,child.xbif50003_,8,5,7,8,-0.5939621647770046,-63855.00685543266,1.2,14.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,8,5,11,7,-0.6415648282349776,-64434.78353787956,1.0,12.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,8,5,11,7,-0.659835861555461,-63051.159444188546,0.9,8.0,10.0,6,0
phc,res/networks/child,child.xbif50003_,8,5,11,9,-0.6424299430962195,-64470.52269191504,1.2,14.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,8,5,13,6,-0.7154855184395652,-63746.314229742435,0.8,8.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,8,5,13,5,-0.6586459529000122,-62930.07767595495,0.5,2.0,8.0,5,0
phc,res/networks/child,child.xbif50003_,8,5,13,6,-0.7734868630949394,-63971.06430271254,0.9,10.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,8,5,17,9,-0.6771463190985912,-63305.43631575219,1.1,12.0,10.0,4,0
pges,res/networks/child,child.xbif50003_,8,5,17,10,-0.6272407751355604,-64484.21224369362,1.3,16.0,10.0,4,0
phc,res/networks/child,child.xbif50003_,8,5,17,9,-0.6771463190985912,-63305.43631575219,1.1,12.0,10.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,8,5,19,8,-0.7216759258078512,-64408.14169680961,1.0,10.0,10.0,5,0
pges,res/networks/child,child.xbif50003_,8,5,19,8,-0.5863951770037799,-64183.007070863365,0.9,6.0,12.0,5,0
phc,res/networks/child,child.xbif50003_,8,5,19,6,-0.6801649150731788,-63489.90553698006,0.7,6.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50003_,8,5,23,8,-0.7104149395672266,-64666.15669707559,0.9,8.0,10.0,3,0
pges,res/networks/child,child.xbif50003_,8,5,23,7,-0.6413986046151969,-63944.4224616426,0.8,6.0,10.0,4,0
phc,res/networks/child,child.xbif50003_,8,5,23,5,-0.7168518504794739,-63765.361011526846,0.6,4.0,8.0,3,0
pfhcbes,res/networks/child,child.xbif50003_,8,5,29,9,-0.6446624438850375,-63755.411542707974,1.0,8.0,12.0,4,0
pges,res/networks/child,child.xbif50003_,8,5,29,5,-0.673086071658197,-62922.4268635119,0.5,0.0,10.0,6,0
phc,res/networks/child,child.xbif50003_,8,5,29,5,-0.6947387969600941,-63659.5428960965,0.6,4.0,8.0,4,0
ges,res/networks/child,child.xbif50003_,0,10,-1,20,-0.6675338917749778,-67603.4076965444,2.1,0.0,42.0,0,0
hc,res/networks/child,child.xbif50003_,1,10,-1,8,-0.6163655601807232,-63844.2450120987,1.1,14.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,1,10,2,10,-0.5988469019821289,-63642.50265797315,1.4,20.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,1,10,2,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50003_,1,10,2,10,-0.5988469019821289,-63642.50265797315,1.4,20.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,1,10,3,6,-0.6615986372100936,-63182.92582807078,0.7,6.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,1,10,3,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50003_,1,10,3,6,-0.6615986372100936,-63182.92582807078,0.7,6.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,1,10,5,5,-0.6104564119487248,-63659.54289609651,0.6,4.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,1,10,5,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50003_,1,10,5,5,-0.6104564119487248,-63659.54289609651,0.6,4.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,1,10,7,7,-0.6302405855215129,-63547.008826784535,1.0,14.0,6.0,4,0
pges,res/networks/child,child.xbif50003_,1,10,7,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50003_,1,10,7,7,-0.6302405855215129,-63547.008826784535,1.0,14.0,6.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,1,10,11,8,-0.6218522415519299,-63877.30414951426,1.1,14.0,8.0,4,0
pges,res/networks/child,child.xbif50003_,1,10,11,3,-0.6579358703816298,-62869.948183378954,0.3,0.0,6.0,6,0
phc,res/networks/child,child.xbif50003_,1,10,11,8,-0.6218522415519299,-63877.30414951426,1.1,14.0,8.0,4,0
pfhcbes,res/networks/child,child.xbif50003_,1,10,13,8,-0.5796474404901526,-63755.03672728512,1.0,10.0,10.0,4,0
