algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
fges,insurance,insurance.xbif50003_,1,0,0,-1,20,0.0,-67766.21317304924,44.0,0.0,44.0,1,0.832
fges,insurance,insurance.xbif50003_,2,0,0,-1,20,0.0,-67766.21317304924,44.0,0.0,44.0,1,0.893
fges,insurance,insurance.xbif50003_,4,0,0,-1,20,0.0,-67766.21317304924,44.0,0.0,44.0,1,0.853
fges,insurance,insurance.xbif50003_,8,0,0,-1,20,0.0,-67766.21317304924,44.0,0.0,44.0,1,0.716
fges,insurance,insurance.xbif50004_,16,0,0,-1,24,0.0,-67642.2884697618,52.0,4.0,48.0,1,0.681
fges,insurance,insurance.xbif50004_,1,0,0,-1,24,0.0,-67642.2884697618,52.0,4.0,48.0,1,0.901
fges,insurance,insurance.xbif50004_,2,0,0,-1,24,0.0,-67642.2884697618,52.0,4.0,48.0,1,0.846
fges,insurance,insurance.xbif50004_,4,0,0,-1,24,0.0,-67642.2884697618,52.0,4.0,48.0,1,0.897
fges,insurance,insurance.xbif50004_,8,0,0,-1,24,0.0,-67642.2884697618,52.0,4.0,48.0,1,0.942
fges,insurance,insurance.xbif50005_,16,0,0,-1,22,-0.489840070761493,-67839.57520142935,48.0,0.0,48.0,1,0.66
fges,insurance,insurance.xbif50005_,1,0,0,-1,22,-0.489840070761493,-67839.57520142935,48.0,0.0,48.0,1,1.037
fges,insurance,insurance.xbif50005_,2,0,0,-1,22,-0.489840070761493,-67839.57520142935,48.0,0.0,48.0,1,0.776
fges,insurance,insurance.xbif50005_,4,0,0,-1,22,-0.489840070761493,-67839.57520142935,48.0,0.0,48.0,1,0.818
fges,insurance,insurance.xbif50005_,8,0,0,-1,22,-0.489840070761493,-67839.57520142935,48.0,0.0,48.0,1,0.683
fges,insurance,insurance.xbif50006_,16,0,0,-1,24,-0.48973150526581627,-68019.32010023012,52.0,4.0,48.0,1,0.687
fges,insurance,insurance.xbif50006_,1,0,0,-1,24,-0.48973150526581627,-68019.32010023012,52.0,4.0,48.0,1,0.843
fges,insurance,insurance.xbif50006_,2,0,0,-1,24,-0.48973150526581627,-68019.32010023012,52.0,4.0,48.0,1,0.957
fges,insurance,insurance.xbif50006_,4,0,0,-1,24,-0.48973150526581627,-68019.32010023012,52.0,4.0,48.0,1,0.985
fges,insurance,insurance.xbif50006_,8,0,0,-1,24,-0.48973150526581627,-68019.32010023012,52.0,4.0,48.0,1,0.692
fges,insurance,insurance.xbif50007_,16,0,0,-1,24,-0.48973150526581627,-67590.599226492,52.0,4.0,48.0,1,0.664
fges,insurance,insurance.xbif50007_,1,0,0,-1,24,-0.48973150526581627,-67590.599226492,52.0,4.0,48.0,1,0.709
fges,insurance,insurance.xbif50007_,2,0,0,-1,24,-0.48973150526581627,-67590.599226492,52.0,4.0,48.0,1,0.812
fges,insurance,insurance.xbif50007_,4,0,0,-1,24,-0.48973150526581627,-67590.599226492,52.0,4.0,48.0,1,0.728
fges,insurance,insurance.xbif50007_,8,0,0,-1,24,-0.48973150526581627,-67590.599226492,52.0,4.0,48.0,1,0.688
fges,insurance,insurance.xbif50008_,16,0,0,-1,24,-0.48973150526581627,-67641.28154985273,52.0,4.0,48.0,1,0.665
fges,insurance,insurance.xbif50008_,1,0,0,-1,24,-0.48973150526581627,-67641.28154985273,52.0,4.0,48.0,1,0.849
fges,insurance,insurance.xbif50008_,2,0,0,-1,24,-0.48973150526581627,-67641.28154985273,52.0,4.0,48.0,1,0.833
fges,insurance,insurance.xbif50008_,4,0,0,-1,24,-0.48973150526581627,-67641.28154985273,52.0,4.0,48.0,1,0.684
fges,insurance,insurance.xbif50008_,8,0,0,-1,24,-0.48973150526581627,-67641.28154985273,52.0,4.0,48.0,1,1.196
fges,insurance,insurance.xbif50009_,16,0,0,-1,25,-0.4904069101781998,-68083.65889419323,54.0,4.0,50.0,1,0.742
fges,insurance,insurance.xbif50009_,1,0,0,-1,25,-0.4904069101781998,-68083.65889419323,54.0,4.0,50.0,1,0.785
fges,insurance,insurance.xbif50009_,2,0,0,-1,25,-0.4904069101781998,-68083.65889419323,54.0,4.0,50.0,1,1.258
fges,insurance,insurance.xbif50009_,4,0,0,-1,25,-0.4904069101781998,-68083.65889419323,54.0,4.0,50.0,1,0.83
fges,insurance,insurance.xbif50009_,8,0,0,-1,25,-0.4904069101781998,-68083.65889419323,54.0,4.0,50.0,1,1.326
fges,insurance,insurance.xbif_,16,0,0,-1,24,-0.48973150526581627,-68093.78708528272,52.0,4.0,48.0,1,0.685
fges,insurance,insurance.xbif_,1,0,0,-1,24,-0.48973150526581627,-68093.78708528272,52.0,4.0,48.0,1,0.927
fges,insurance,insurance.xbif_,2,0,0,-1,24,-0.48973150526581627,-68093.78708528272,52.0,4.0,48.0,1,0.692
fges,insurance,insurance.xbif_,4,0,0,-1,24,-0.48973150526581627,-68093.78708528272,52.0,4.0,48.0,1,0.879
fges,insurance,insurance.xbif_,8,0,0,-1,24,-0.48973150526581627,-68093.78708528272,52.0,4.0,48.0,1,0.872
ges-tetrad,insurance,insurance.xbif50001246_,16,0,0,-1,26,-0.4900656654592713,-67821.77053423677,56.0,4.0,52.0,1,0.665
ges-tetrad,insurance,insurance.xbif50001246_,1,0,0,-1,26,-0.4900656654592713,-67821.77053423677,56.0,4.0,52.0,1,0.758
ges-tetrad,insurance,insurance.xbif50001246_,2,0,0,-1,26,-0.4900656654592713,-67821.77053423677,56.0,4.0,52.0,1,1.123
ges-tetrad,insurance,insurance.xbif50001246_,4,0,0,-1,26,-0.4900656654592713,-67821.77053423677,56.0,4.0,52.0,1,0.673
ges-tetrad,insurance,insurance.xbif50001246_,8,0,0,-1,26,-0.4900656654592713,-67821.77053423677,56.0,4.0,52.0,1,0.817
ges-tetrad,insurance,insurance.xbif50001_,16,0,0,-1,22,-0.489840070761493,-67777.00769469794,48.0,0.0,48.0,1,0.671
ges-tetrad,insurance,insurance.xbif50001_,1,0,0,-1,22,-0.489840070761493,-67777.00769469794,48.0,0.0,48.0,1,0.859
ges-tetrad,insurance,insurance.xbif50001_,2,0,0,-1,22,-0.489840070761493,-67777.00769469794,48.0,0.0,48.0,1,1.52
ges-tetrad,insurance,insurance.xbif50001_,4,0,0,-1,22,-0.489840070761493,-67777.00769469794,48.0,0.0,48.0,1,1.131
ges-tetrad,insurance,insurance.xbif50001_,8,0,0,-1,22,-0.489840070761493,-67777.00769469794,48.0,0.0,48.0,1,0.956
ges-tetrad,insurance,insurance.xbif50002_,16,0,0,-1,27,-0.4911246714779513,-67428.04194141056,58.0,4.0,54.0,1,1.073
ges-tetrad,insurance,insurance.xbif50002_,1,0,0,-1,27,-0.4911246714779513,-67428.04194141056,58.0,4.0,54.0,1,1.373
ges-tetrad,insurance,insurance.xbif50002_,2,0,0,-1,27,-0.4911246714779513,-67428.04194141056,58.0,4.0,54.0,1,1.837
ges-tetrad,insurance,insurance.xbif50002_,4,0,0,-1,27,-0.4911246714779513,-67428.04194141056,58.0,4.0,54.0,1,1.612
ges-tetrad,insurance,insurance.xbif50002_,8,0,0,-1,27,-0.4911246714779513,-67428.04194141056,58.0,4.0,54.0,1,1.154
ges-tetrad,insurance,insurance.xbif50003_,16,0,0,-1,20,0.0,-67766.21317304924,44.0,0.0,44.0,1,0.688
ges-tetrad,insurance,insurance.xbif50003_,1,0,0,-1,20,0.0,-67766.21317304924,44.0,0.0,44.0,1,0.841
ges-tetrad,insurance,insurance.xbif50003_,2,0,0,-1,20,0.0,-67766.21317304924,44.0,0.0,44.0,1,1.646
ges-tetrad,insurance,insurance.xbif50003_,4,0,0,-1,20,0.0,-67766.21317304924,44.0,0.0,44.0,1,0.9
ges-tetrad,insurance,insurance.xbif50003_,8,0,0,-1,20,0.0,-67766.21317304924,44.0,0.0,44.0,1,0.741
ges-tetrad,insurance,insurance.xbif50004_,16,0,0,-1,24,0.0,-67642.2884697618,52.0,4.0,48.0,1,0.678
ges-tetrad,insurance,insurance.xbif50004_,1,0,0,-1,24,0.0,-67642.2884697618,52.0,4.0,48.0,1,0.768
ges-tetrad,insurance,insurance.xbif50004_,2,0,0,-1,24,0.0,-67642.2884697618,52.0,4.0,48.0,1,1.268
ges-tetrad,insurance,insurance.xbif50004_,4,0,0,-1,24,0.0,-67642.2884697618,52.0,4.0,48.0,1,0.944
ges-tetrad,insurance,insurance.xbif50004_,8,0,0,-1,24,0.0,-67642.2884697618,52.0,4.0,48.0,1,0.882
ges-tetrad,insurance,insurance.xbif50005_,16,0,0,-1,22,-0.489840070761493,-67839.57520142935,48.0,0.0,48.0,1,0.693
ges-tetrad,insurance,insurance.xbif50005_,1,0,0,-1,22,-0.489840070761493,-67839.57520142935,48.0,0.0,48.0,1,1.152
ges-tetrad,insurance,insurance.xbif50005_,2,0,0,-1,22,-0.489840070761493,-67839.57520142935,48.0,0.0,48.0,1,1.62
ges-tetrad,insurance,insurance.xbif50005_,4,0,0,-1,22,-0.489840070761493,-67839.57520142935,48.0,0.0,48.0,1,1.148
ges-tetrad,insurance,insurance.xbif50005_,8,0,0,-1,22,-0.489840070761493,-67839.57520142935,48.0,0.0,48.0,1,0.925
ges-tetrad,insurance,insurance.xbif50006_,16,0,0,-1,24,-0.48973150526581627,-68019.32010023012,52.0,4.0,48.0,1,0.728
ges-tetrad,insurance,insurance.xbif50006_,1,0,0,-1,24,-0.48973150526581627,-68019.32010023012,52.0,4.0,48.0,1,0.867
ges-tetrad,insurance,insurance.xbif50006_,2,0,0,-1,24,-0.48973150526581627,-68019.32010023012,52.0,4.0,48.0,1,0.879
ges-tetrad,insurance,insurance.xbif50006_,4,0,0,-1,24,-0.48973150526581627,-68019.32010023012,52.0,4.0,48.0,1,0.743
ges-tetrad,insurance,insurance.xbif50006_,8,0,0,-1,24,-0.48973150526581627,-68019.32010023012,52.0,4.0,48.0,1,1.032
ges-tetrad,insurance,insurance.xbif50007_,16,0,0,-1,24,-0.48973150526581627,-67590.599226492,52.0,4.0,48.0,1,0.704
ges-tetrad,insurance,insurance.xbif50007_,1,0,0,-1,24,-0.48973150526581627,-67590.599226492,52.0,4.0,48.0,1,0.831
ges-tetrad,insurance,insurance.xbif50007_,2,0,0,-1,24,-0.48973150526581627,-67590.599226492,52.0,4.0,48.0,1,0.799
ges-tetrad,insurance,insurance.xbif50007_,4,0,0,-1,24,-0.48973150526581627,-67590.599226492,52.0,4.0,48.0,1,0.882
ges-tetrad,insurance,insurance.xbif50007_,8,0,0,-1,24,-0.48973150526581627,-67590.599226492,52.0,4.0,48.0,1,0.719
ges-tetrad,insurance,insurance.xbif50008_,16,0,0,-1,24,-0.48973150526581627,-67641.28154985273,52.0,4.0,48.0,1,0.673
ges-tetrad,insurance,insurance.xbif50008_,1,0,0,-1,24,-0.48973150526581627,-67641.28154985273,52.0,4.0,48.0,1,0.89
ges-tetrad,insurance,insurance.xbif50008_,2,0,0,-1,24,-0.48973150526581627,-67641.28154985273,52.0,4.0,48.0,1,0.95
ges-tetrad,insurance,insurance.xbif50008_,4,0,0,-1,24,-0.48973150526581627,-67641.28154985273,52.0,4.0,48.0,1,0.693
ges-tetrad,insurance,insurance.xbif50008_,8,0,0,-1,24,-0.48973150526581627,-67641.28154985273,52.0,4.0,48.0,1,1.019
ges-tetrad,insurance,insurance.xbif50009_,16,0,0,-1,25,-0.4904069101781998,-68083.65889419323,54.0,4.0,50.0,1,0.67
ges-tetrad,insurance,insurance.xbif50009_,1,0,0,-1,25,-0.4904069101781998,-68083.65889419323,54.0,4.0,50.0,1,0.933
ges-tetrad,insurance,insurance.xbif50009_,2,0,0,-1,25,-0.4904069101781998,-68083.65889419323,54.0,4.0,50.0,1,0.799
ges-tetrad,insurance,insurance.xbif50009_,4,0,0,-1,25,-0.4904069101781998,-68083.65889419323,54.0,4.0,50.0,1,0.693
ges-tetrad,insurance,insurance.xbif50009_,8,0,0,-1,25,-0.4904069101781998,-68083.65889419323,54.0,4.0,50.0,1,0.975
ges-tetrad,insurance,insurance.xbif_,16,0,0,-1,24,-0.48973150526581627,-68093.78708528272,52.0,4.0,48.0,1,0.681
ges-tetrad,insurance,insurance.xbif_,1,0,0,-1,24,-0.48973150526581627,-68093.78708528272,52.0,4.0,48.0,1,0.715
ges-tetrad,insurance,insurance.xbif_,2,0,0,-1,24,-0.48973150526581627,-68093.78708528272,52.0,4.0,48.0,1,1.661
ges-tetrad,insurance,insurance.xbif_,4,0,0,-1,24,-0.48973150526581627,-68093.78708528272,52.0,4.0,48.0,1,1.005
ges-tetrad,insurance,insurance.xbif_,8,0,0,-1,24,-0.48973150526581627,-68093.78708528272,52.0,4.0,48.0,1,0.669
fges-faithfulness,link,link.xbif50001246_,16,0,0,-1,1083,-0.32343549909049324,-1198298.2147851062,2246.0,860.0,1386.0,1,178.587
fges-faithfulness,link,link.xbif50001246_,1,0,0,-1,1083,-0.32343549909049324,-1198298.2147851062,2246.0,860.0,1386.0,1,191.917
fges-faithfulness,link,link.xbif50001246_,2,0,0,-1,1083,-0.32343549909049324,-1198298.2147851062,2246.0,860.0,1386.0,1,204.033
fges-faithfulness,link,link.xbif50001246_,4,0,0,-1,1083,-0.32343549909049324,-1198298.2147851062,2246.0,860.0,1386.0,1,202.236
fges-faithfulness,link,link.xbif50001246_,8,0,0,-1,1083,-0.32343549909049324,-1198298.2147851062,2246.0,860.0,1386.0,1,190.829
fges-faithfulness,link,link.xbif50001_,16,0,0,-1,1079,-0.321432258679788,-1191851.4771747584,2286.0,924.0,1362.0,1,176.638
fges-faithfulness,link,link.xbif50001_,1,0,0,-1,1079,-0.321432258679788,-1191851.4771747584,2286.0,924.0,1362.0,1,200.712
fges-faithfulness,link,link.xbif50001_,2,0,0,-1,1079,-0.321432258679788,-1191851.4771747584,2286.0,924.0,1362.0,1,211.979
fges-faithfulness,link,link.xbif50001_,4,0,0,-1,1079,-0.321432258679788,-1191851.4771747584,2286.0,924.0,1362.0,1,235.777
fges-faithfulness,link,link.xbif50001_,8,0,0,-1,1079,-0.321432258679788,-1191851.4771747584,2286.0,924.0,1362.0,1,191.751
fges-faithfulness,link,link.xbif50002_,16,0,0,-1,1065,-0.32433545292332994,-1203537.3846026377,2222.0,854.0,1368.0,1,183.517
fges-faithfulness,link,link.xbif50002_,1,0,0,-1,1065,-0.32433545292332994,-1203537.3846026377,2222.0,854.0,1368.0,1,205.966
fges-faithfulness,link,link.xbif50002_,2,0,0,-1,1065,-0.32433545292332994,-1203537.3846026377,2222.0,854.0,1368.0,1,248.051
fges-faithfulness,link,link.xbif50002_,4,0,0,-1,1065,-0.32433545292332994,-1203537.3846026377,2222.0,854.0,1368.0,1,255.512
fges-faithfulness,link,link.xbif50002_,8,0,0,-1,1065,-0.32433545292332994,-1203537.3846026377,2222.0,854.0,1368.0,1,181.187
fges-faithfulness,link,link.xbif50003_,16,0,0,-1,1071,0.0,-1195095.9553298138,2224.0,840.0,1384.0,1,165.421
fges-faithfulness,link,link.xbif50003_,1,0,0,-1,1071,0.0,-1195095.9553298138,2224.0,840.0,1384.0,1,191.033
fges-faithfulness,link,link.xbif50003_,2,0,0,-1,1071,0.0,-1195095.9553298138,2224.0,840.0,1384.0,1,200.007
fges-faithfulness,link,link.xbif50003_,4,0,0,-1,1071,0.0,-1195095.9553298138,2224.0,840.0,1384.0,1,212.004
fges-faithfulness,link,link.xbif50003_,8,0,0,-1,1071,0.0,-1195095.9553298138,2224.0,840.0,1384.0,1,210.38
fges-faithfulness,link,link.xbif50004_,16,0,0,-1,1120,0.0,-1200865.4696622177,2354.0,958.0,1396.0,1,164.147
fges-faithfulness,link,link.xbif50004_,1,0,0,-1,1120,0.0,-1200865.4696622177,2354.0,958.0,1396.0,1,284.038
fges-faithfulness,link,link.xbif50004_,2,0,0,-1,1120,0.0,-1200865.4696622177,2354.0,958.0,1396.0,1,188.404
fges-faithfulness,link,link.xbif50004_,4,0,0,-1,1120,0.0,-1200865.4696622177,2354.0,958.0,1396.0,1,195.954
fges-faithfulness,link,link.xbif50004_,8,0,0,-1,1120,0.0,-1200865.4696622177,2354.0,958.0,1396.0,1,184.999
fges-faithfulness,link,link.xbif50005_,16,0,0,-1,1048,0.0,-1194843.5516533346,2168.0,878.0,1290.0,1,191.914
fges-faithfulness,link,link.xbif50005_,1,0,0,-1,1048,0.0,-1194843.5516533346,2168.0,878.0,1290.0,1,236.653
fges-faithfulness,link,link.xbif50005_,2,0,0,-1,1048,0.0,-1194843.5516533346,2168.0,878.0,1290.0,1,327.436
fges-faithfulness,link,link.xbif50005_,4,0,0,-1,1048,0.0,-1194843.5516533346,2168.0,878.0,1290.0,1,216.958
fges-faithfulness,link,link.xbif50005_,8,0,0,-1,1048,0.0,-1194843.5516533346,2168.0,878.0,1290.0,1,244.096
fges-faithfulness,link,link.xbif50006_,16,0,0,-1,1090,0.0,-1196775.9574101863,2290.0,924.0,1366.0,1,178.3
fges-faithfulness,link,link.xbif50006_,1,0,0,-1,1090,0.0,-1196775.9574101863,2290.0,924.0,1366.0,1,207.08
fges-faithfulness,link,link.xbif50006_,2,0,0,-1,1090,0.0,-1196775.9574101863,2290.0,924.0,1366.0,1,198.819
fges-faithfulness,link,link.xbif50006_,4,0,0,-1,1090,0.0,-1196775.9574101863,2290.0,924.0,1366.0,1,364.608
fges-faithfulness,link,link.xbif50006_,8,0,0,-1,1090,0.0,-1196775.9574101863,2290.0,924.0,1366.0,1,195.933
fges-faithfulness,link,link.xbif50007_,16,0,0,-1,1090,-0.3235165031603937,-1199316.2492628782,2264.0,870.0,1394.0,1,178.769
fges-faithfulness,link,link.xbif50007_,1,0,0,-1,1090,-0.3235165031603937,-1199316.2492628782,2264.0,870.0,1394.0,1,204.619
fges-faithfulness,link,link.xbif50007_,2,0,0,-1,1090,-0.3235165031603937,-1199316.2492628782,2264.0,870.0,1394.0,1,351.705
fges-faithfulness,link,link.xbif50007_,4,0,0,-1,1090,-0.3235165031603937,-1199316.2492628782,2264.0,870.0,1394.0,1,227.732
fges-faithfulness,link,link.xbif50007_,8,0,0,-1,1090,-0.3235165031603937,-1199316.2492628782,2264.0,870.0,1394.0,1,190.733
fges-faithfulness,link,link.xbif50008_,16,0,0,-1,1107,-0.32371111224031746,-1201483.150641302,2350.0,962.0,1388.0,1,180.624
fges-faithfulness,link,link.xbif50008_,1,0,0,-1,1107,-0.32371111224031746,-1201483.150641302,2350.0,962.0,1388.0,1,215.575
fges-faithfulness,link,link.xbif50008_,2,0,0,-1,1107,-0.32371111224031746,-1201483.150641302,2350.0,962.0,1388.0,1,243.358
fges-faithfulness,link,link.xbif50008_,4,0,0,-1,1107,-0.32371111224031746,-1201483.150641302,2350.0,962.0,1388.0,1,202.925
fges-faithfulness,link,link.xbif50008_,8,0,0,-1,1107,-0.32371111224031746,-1201483.150641302,2350.0,962.0,1388.0,1,193.262
fges-faithfulness,link,link.xbif50009_,16,0,0,-1,1111,-0.32367191400273404,-1201321.5253075901,2346.0,990.0,1356.0,1,222.232
fges-faithfulness,link,link.xbif50009_,1,0,0,-1,1111,-0.32367191400273404,-1201321.5253075901,2346.0,990.0,1356.0,1,255.375
fges-faithfulness,link,link.xbif50009_,2,0,0,-1,1111,-0.32367191400273404,-1201321.5253075901,2346.0,990.0,1356.0,1,278.021
fges-faithfulness,link,link.xbif50009_,4,0,0,-1,1111,-0.32367191400273404,-1201321.5253075901,2346.0,990.0,1356.0,1,250.061
fges-faithfulness,link,link.xbif50009_,8,0,0,-1,1111,-0.32367191400273404,-1201321.5253075901,2346.0,990.0,1356.0,1,223.824
fges-faithfulness,link,link.xbif_,16,0,0,-1,1057,-0.32263760688618764,-1196816.0383787972,2214.0,866.0,1348.0,1,177.801
fges-faithfulness,link,link.xbif_,1,0,0,-1,1057,-0.32263760688618764,-1196816.0383787972,2214.0,866.0,1348.0,1,209.951
fges-faithfulness,link,link.xbif_,2,0,0,-1,1057,-0.32263760688618764,-1196816.0383787972,2214.0,866.0,1348.0,1,206.442
fges-faithfulness,link,link.xbif_,4,0,0,-1,1057,-0.32263760688618764,-1196816.0383787972,2214.0,866.0,1348.0,1,210.845
fges-faithfulness,link,link.xbif_,8,0,0,-1,1057,-0.32263760688618764,-1196816.0383787972,2214.0,866.0,1348.0,1,196.35
fges,link,link.xbif50001246_,16,0,0,-1,1374,-0.38640790351833265,-1428393.8503216028,2828.0,860.0,1968.0,1,41.448
fges,link,link.xbif50001246_,1,0,0,-1,1374,-0.38640790351833265,-1428393.8503216028,2828.0,860.0,1968.0,1,59.69
fges,link,link.xbif50001246_,2,0,0,-1,1374,-0.38640790351833265,-1428393.8503216028,2828.0,860.0,1968.0,1,61.641
fges,link,link.xbif50001246_,4,0,0,-1,1374,-0.38640790351833265,-1428393.8503216028,2828.0,860.0,1968.0,1,43.486
fges,link,link.xbif50001246_,8,0,0,-1,1374,-0.38640790351833265,-1428393.8503216028,2828.0,860.0,1968.0,1,44.147
fges,link,link.xbif50001_,16,0,0,-1,1377,-0.3866295347401276,-1430989.0475220382,2880.0,910.0,1970.0,1,39.164
fges,link,link.xbif50001_,1,0,0,-1,1377,-0.3866295347401276,-1430989.0475220382,2880.0,910.0,1970.0,1,81.121
fges,link,link.xbif50001_,2,0,0,-1,1377,-0.3866295347401276,-1430989.0475220382,2880.0,910.0,1970.0,1,48.665
fges,link,link.xbif50001_,4,0,0,-1,1377,-0.3866295347401276,-1430989.0475220382,2880.0,910.0,1970.0,1,50.419
fges,link,link.xbif50001_,8,0,0,-1,1377,-0.3866295347401276,-1430989.0475220382,2880.0,910.0,1970.0,1,38.314
fges,link,link.xbif50002_,16,0,0,-1,1351,-0.38671238942996866,-1431382.2744385118,2792.0,834.0,1958.0,1,38.746
fges,link,link.xbif50002_,1,0,0,-1,1351,-0.38671238942996866,-1431382.2744385118,2792.0,834.0,1958.0,1,51.209
fges,link,link.xbif50002_,2,0,0,-1,1351,-0.38671238942996866,-1431382.2744385118,2792.0,834.0,1958.0,1,53.173
fges,link,link.xbif50002_,4,0,0,-1,1351,-0.38671238942996866,-1431382.2744385118,2792.0,834.0,1958.0,1,64.533
fges,link,link.xbif50002_,8,0,0,-1,1351,-0.38671238942996866,-1431382.2744385118,2792.0,834.0,1958.0,1,47.956
fges,link,link.xbif50003_,16,0,0,-1,1365,0.0,-1427581.9517138484,2812.0,840.0,1972.0,1,40.414
fges,link,link.xbif50003_,1,0,0,-1,1365,0.0,-1427581.9517138484,2812.0,840.0,1972.0,1,71.987
fges,link,link.xbif50003_,2,0,0,-1,1365,0.0,-1427581.9517138484,2812.0,840.0,1972.0,1,44.723
fges,link,link.xbif50003_,4,0,0,-1,1365,0.0,-1427581.9517138484,2812.0,840.0,1972.0,1,53.532
fges,link,link.xbif50003_,8,0,0,-1,1365,0.0,-1427581.9517138484,2812.0,840.0,1972.0,1,42.023
fges,link,link.xbif50004_,16,0,0,-1,1400,0.0,-1431561.5642661662,2908.0,934.0,1974.0,1,36.113
fges,link,link.xbif50004_,1,0,0,-1,1400,0.0,-1431561.5642661662,2908.0,934.0,1974.0,1,41.554
fges,link,link.xbif50004_,2,0,0,-1,1400,0.0,-1431561.5642661662,2908.0,934.0,1974.0,1,67.087
fges,link,link.xbif50004_,4,0,0,-1,1400,0.0,-1431561.5642661662,2908.0,934.0,1974.0,1,58.599
fges,link,link.xbif50004_,8,0,0,-1,1400,0.0,-1431561.5642661662,2908.0,934.0,1974.0,1,40.637
fges,link,link.xbif50005_,16,0,0,-1,1347,0.0,-1430636.9085053056,2756.0,808.0,1948.0,1,40.16
fges,link,link.xbif50005_,1,0,0,-1,1347,0.0,-1430636.9085053056,2756.0,808.0,1948.0,1,79.522
fges,link,link.xbif50005_,2,0,0,-1,1347,0.0,-1430636.9085053056,2756.0,808.0,1948.0,1,68.147
fges,link,link.xbif50005_,4,0,0,-1,1347,0.0,-1430636.9085053056,2756.0,808.0,1948.0,1,82.067
fges,link,link.xbif50005_,8,0,0,-1,1347,0.0,-1430636.9085053056,2756.0,808.0,1948.0,1,42.731
fges,link,link.xbif50006_,16,0,0,-1,1384,0.0,-1429548.367730948,2878.0,914.0,1964.0,1,41.249
fges,link,link.xbif50006_,1,0,0,-1,1384,0.0,-1429548.367730948,2878.0,914.0,1964.0,1,45.547
fges,link,link.xbif50006_,2,0,0,-1,1384,0.0,-1429548.367730948,2878.0,914.0,1964.0,1,65.48
fges,link,link.xbif50006_,4,0,0,-1,1384,0.0,-1429548.367730948,2878.0,914.0,1964.0,1,58.686
fges,link,link.xbif50006_,8,0,0,-1,1384,0.0,-1429548.367730948,2878.0,914.0,1964.0,1,44.184
fges,link,link.xbif50007_,16,0,0,-1,1370,-0.38730112465372263,-1432872.911043285,2814.0,842.0,1972.0,1,37.234
fges,link,link.xbif50007_,1,0,0,-1,1370,-0.38730112465372263,-1432872.911043285,2814.0,842.0,1972.0,1,91.857
fges,link,link.xbif50007_,2,0,0,-1,1370,-0.38730112465372263,-1432872.911043285,2814.0,842.0,1972.0,1,48.112
fges,link,link.xbif50007_,4,0,0,-1,1370,-0.38730112465372263,-1432872.911043285,2814.0,842.0,1972.0,1,73.392
fges,link,link.xbif50007_,8,0,0,-1,1370,-0.38730112465372263,-1432872.911043285,2814.0,842.0,1972.0,1,37.684
fges,link,link.xbif50008_,16,0,0,-1,1379,-0.3869084386209683,-1431889.5963491134,2880.0,910.0,1970.0,1,35.752
fges,link,link.xbif50008_,1,0,0,-1,1379,-0.3869084386209683,-1431889.5963491134,2880.0,910.0,1970.0,1,44.008
fges,link,link.xbif50008_,2,0,0,-1,1379,-0.3869084386209683,-1431889.5963491134,2880.0,910.0,1970.0,1,55.383
fges,link,link.xbif50008_,4,0,0,-1,1379,-0.3869084386209683,-1431889.5963491134,2880.0,910.0,1970.0,1,56.143
fges,link,link.xbif50008_,8,0,0,-1,1379,-0.3869084386209683,-1431889.5963491134,2880.0,910.0,1970.0,1,40.316
fges,link,link.xbif50009_,16,0,0,-1,1376,-0.3877263189992152,-1434667.0587937857,2864.0,902.0,1962.0,1,39.084
fges,link,link.xbif50009_,1,0,0,-1,1376,-0.3877263189992152,-1434667.0587937857,2864.0,902.0,1962.0,1,47.602
fges,link,link.xbif50009_,2,0,0,-1,1376,-0.3877263189992152,-1434667.0587937857,2864.0,902.0,1962.0,1,70.483
fges,link,link.xbif50009_,4,0,0,-1,1376,-0.3877263189992152,-1434667.0587937857,2864.0,902.0,1962.0,1,57.075
fges,link,link.xbif50009_,8,0,0,-1,1376,-0.3877263189992152,-1434667.0587937857,2864.0,902.0,1962.0,1,40.673
fges,link,link.xbif_,16,0,0,-1,1352,-0.38646050629698797,-1430800.5642593892,2806.0,850.0,1956.0,1,41.029
fges,link,link.xbif_,1,0,0,-1,1352,-0.38646050629698797,-1430800.5642593892,2806.0,850.0,1956.0,1,112.041
fges,link,link.xbif_,2,0,0,-1,1352,-0.38646050629698797,-1430800.5642593892,2806.0,850.0,1956.0,1,94.563
fges,link,link.xbif_,4,0,0,-1,1352,-0.38646050629698797,-1430800.5642593892,2806.0,850.0,1956.0,1,50.608
fges,link,link.xbif_,8,0,0,-1,1352,-0.38646050629698797,-1430800.5642593892,2806.0,850.0,1956.0,1,42.525
ges-tetrad,link,link.xbif50001246_,16,0,0,-1,1374,-0.38640790351833265,-1428393.8503216028,2828.0,860.0,1968.0,1,39.101
ges-tetrad,link,link.xbif50001246_,1,0,0,-1,1374,-0.38640790351833265,-1428393.8503216028,2828.0,860.0,1968.0,1,44.143
ges-tetrad,link,link.xbif50001246_,2,0,0,-1,1374,-0.38640790351833265,-1428393.8503216028,2828.0,860.0,1968.0,1,50.081
